date,locality,service_type,day_of_week,is_weekend,month,is_monsoon,is_summer,temp_c,rainfall_mm,bookings
2025-03-11,Sector 14,Appliance Repair,1,0,3,0,0,13.6,0.0,1
2025-03-11,Sector 21,Plumbing,1,0,3,0,0,13.6,0.0,3
2025-03-11,Sector 21,Electrical,1,0,3,0,0,13.6,0.0,6
2025-03-11,Sector 21,AC Repair,1,0,3,0,0,13.6,0.0,8
2025-03-11,Sector 21,Cleaning,1,0,3,0,0,13.6,0.0,4
2025-03-11,Sector 21,Carpentry,1,0,3,0,0,13.6,0.0,4
2025-03-11,Sector 21,Pest Control,1,0,3,0,0,13.6,0.0,1
2025-03-11,Sector 21,Appliance Repair,1,0,3,0,0,13.6,0.0,3
2025-03-11,DLF Phase 2,Plumbing,1,0,3,0,0,13.6,0.0,4
2025-03-11,DLF Phase 2,Electrical,1,0,3,0,0,13.6,0.0,3
2025-03-11,DLF Phase 2,AC Repair,1,0,3,0,0,13.6,0.0,4
2025-03-11,DLF Phase 2,Cleaning,1,0,3,0,0,13.6,0.0,14
2025-03-11,DLF Phase 2,Carpentry,1,0,3,0,0,13.6,0.0,1
2025-03-11,DLF Phase 2,Pest Control,1,0,3,0,0,13.6,0.0,3
2025-03-11,DLF Phase 2,Appliance Repair,1,0,3,0,0,13.6,0.0,1
2025-03-11,Cyber Hub,Plumbing,1,0,3,0,0,13.6,0.0,13
2025-03-11,Cyber Hub,Electrical,1,0,3,0,0,13.6,0.0,4
2025-03-11,Cyber Hub,AC Repair,1,0,3,0,0,13.6,0.0,5
2025-03-11,Cyber Hub,Cleaning,1,0,3,0,0,13.6,0.0,7
2025-03-11,Cyber Hub,Carpentry,1,0,3,0,0,13.6,0.0,3
2025-03-11,Cyber Hub,Pest Control,1,0,3,0,0,13.6,0.0,1
2025-03-11,Cyber Hub,Appliance Repair,1,0,3,0,0,13.6,0.0,4
2025-03-11,Old Gurugram,Plumbing,1,0,3,0,0,13.6,0.0,7
2025-03-11,Old Gurugram,Electrical,1,0,3,0,0,13.6,0.0,4
2025-03-11,Old Gurugram,AC Repair,1,0,3,0,0,13.6,0.0,4
2025-03-11,Old Gurugram,Cleaning,1,0,3,0,0,13.6,0.0,17
2025-03-11,Old Gurugram,Carpentry,1,0,3,0,0,13.6,0.0,1
2025-03-11,Old Gurugram,Pest Control,1,0,3,0,0,13.6,0.0,5
2025-03-11,Old Gurugram,Appliance Repair,1,0,3,0,0,13.6,0.0,5
2025-03-11,Sohna Road,Plumbing,1,0,3,0,0,13.6,0.0,3
2025-03-11,Sohna Road,Electrical,1,0,3,0,0,13.6,0.0,12
2025-03-11,Sohna Road,AC Repair,1,0,3,0,0,13.6,0.0,2
2025-03-11,Sohna Road,Cleaning,1,0,3,0,0,13.6,0.0,10
2025-03-11,Sohna Road,Carpentry,1,0,3,0,0,13.6,0.0,4
2025-03-11,Sohna Road,Pest Control,1,0,3,0,0,13.6,0.0,3
2025-03-11,Sohna Road,Appliance Repair,1,0,3,0,0,13.6,0.0,6
2025-03-11,Sector 45,Plumbing,1,0,3,0,0,13.6,0.0,5
2025-03-11,Sector 45,Electrical,1,0,3,0,0,13.6,0.0,7
2025-03-11,Sector 45,AC Repair,1,0,3,0,0,13.6,0.0,7
2025-03-11,Sector 45,Cleaning,1,0,3,0,0,13.6,0.0,15
2025-03-11,Sector 45,Carpentry,1,0,3,0,0,13.6,0.0,4
2025-03-11,Sector 45,Pest Control,1,0,3,0,0,13.6,0.0,2
2025-03-11,Sector 45,Appliance Repair,1,0,3,0,0,13.6,0.0,7
2025-03-11,MG Road,Plumbing,1,0,3,0,0,13.6,0.0,15
2025-03-11,MG Road,Electrical,1,0,3,0,0,13.6,0.0,13
2025-03-11,MG Road,AC Repair,1,0,3,0,0,13.6,0.0,4
2025-03-11,MG Road,Cleaning,1,0,3,0,0,13.6,0.0,16
2025-03-11,MG Road,Carpentry,1,0,3,0,0,13.6,0.0,4
2025-03-11,MG Road,Pest Control,1,0,3,0,0,13.6,0.0,4
2025-03-11,MG Road,Appliance Repair,1,0,3,0,0,13.6,0.0,9
2025-03-12,Sector 14,Plumbing,2,0,3,0,0,14.7,0.0,4
2025-03-12,Sector 14,Electrical,2,0,3,0,0,14.7,0.0,1
2025-03-12,Sector 14,AC Repair,2,0,3,0,0,14.7,0.0,3
2025-03-12,Sector 14,Cleaning,2,0,3,0,0,14.7,0.0,4
2025-03-12,Sector 14,Carpentry,2,0,3,0,0,14.7,0.0,3
2025-03-12,Sector 14,Pest Control,2,0,3,0,0,14.7,0.0,5
2025-03-12,Sector 14,Appliance Repair,2,0,3,0,0,14.7,0.0,4
2025-03-12,Sector 21,Plumbing,2,0,3,0,0,14.7,0.0,4
2025-03-12,Sector 21,Electrical,2,0,3,0,0,14.7,0.0,10
2025-03-12,Sector 21,AC Repair,2,0,3,0,0,14.7,0.0,2
2025-03-12,Sector 21,Cleaning,2,0,3,0,0,14.7,0.0,10
2025-03-12,Sector 21,Carpentry,2,0,3,0,0,14.7,0.0,1
2025-03-12,Sector 21,Pest Control,2,0,3,0,0,14.7,0.0,1
2025-03-12,Sector 21,Appliance Repair,2,0,3,0,0,14.7,0.0,1
2025-03-12,DLF Phase 2,Plumbing,2,0,3,0,0,14.7,0.0,3
2025-03-12,DLF Phase 2,Electrical,2,0,3,0,0,14.7,0.0,5
2025-03-12,DLF Phase 2,AC Repair,2,0,3,0,0,14.7,0.0,2
2025-03-12,DLF Phase 2,Cleaning,2,0,3,0,0,14.7,0.0,8
2025-03-12,DLF Phase 2,Carpentry,2,0,3,0,0,14.7,0.0,3
2025-03-12,DLF Phase 2,Pest Control,2,0,3,0,0,14.7,0.0,2
2025-03-12,DLF Phase 2,Appliance Repair,2,0,3,0,0,14.7,0.0,7
2025-03-12,Cyber Hub,Plumbing,2,0,3,0,0,14.7,0.0,8
2025-03-12,Cyber Hub,Electrical,2,0,3,0,0,14.7,0.0,1
2025-03-12,Cyber Hub,AC Repair,2,0,3,0,0,14.7,0.0,5
2025-03-12,Cyber Hub,Cleaning,2,0,3,0,0,14.7,0.0,12
2025-03-12,Cyber Hub,Carpentry,2,0,3,0,0,14.7,0.0,6
2025-03-12,Cyber Hub,Pest Control,2,0,3,0,0,14.7,0.0,1
2025-03-12,Cyber Hub,Appliance Repair,2,0,3,0,0,14.7,0.0,4
2025-03-12,Old Gurugram,Plumbing,2,0,3,0,0,14.7,0.0,10
2025-03-12,Old Gurugram,Electrical,2,0,3,0,0,14.7,0.0,8
2025-03-12,Old Gurugram,AC Repair,2,0,3,0,0,14.7,0.0,3
2025-03-12,Old Gurugram,Cleaning,2,0,3,0,0,14.7,0.0,7
2025-03-12,Old Gurugram,Carpentry,2,0,3,0,0,14.7,0.0,4
2025-03-12,Old Gurugram,Pest Control,2,0,3,0,0,14.7,0.0,3
2025-03-12,Old Gurugram,Appliance Repair,2,0,3,0,0,14.7,0.0,4
2025-03-12,Sohna Road,Plumbing,2,0,3,0,0,14.7,0.0,11
2025-03-12,Sohna Road,Electrical,2,0,3,0,0,14.7,0.0,6
2025-03-12,Sohna Road,AC Repair,2,0,3,0,0,14.7,0.0,4
2025-03-12,Sohna Road,Cleaning,2,0,3,0,0,14.7,0.0,17
2025-03-12,Sohna Road,Carpentry,2,0,3,0,0,14.7,0.0,1
2025-03-12,Sohna Road,Pest Control,2,0,3,0,0,14.7,0.0,9
2025-03-12,Sohna Road,Appliance Repair,2,0,3,0,0,14.7,0.0,6
2025-03-12,Sector 45,Plumbing,2,0,3,0,0,14.7,0.0,16
2025-03-12,Sector 45,Electrical,2,0,3,0,0,14.7,0.0,11
2025-03-12,Sector 45,AC Repair,2,0,3,0,0,14.7,0.0,7
2025-03-12,Sector 45,Cleaning,2,0,3,0,0,14.7,0.0,18
2025-03-12,Sector 45,Carpentry,2,0,3,0,0,14.7,0.0,9
2025-03-12,Sector 45,Pest Control,2,0,3,0,0,14.7,0.0,1
2025-03-12,Sector 45,Appliance Repair,2,0,3,0,0,14.7,0.0,8
2025-03-12,MG Road,Plumbing,2,0,3,0,0,14.7,0.0,13
2025-03-12,MG Road,Electrical,2,0,3,0,0,14.7,0.0,11
2025-03-12,MG Road,AC Repair,2,0,3,0,0,14.7,0.0,8
2025-03-12,MG Road,Cleaning,2,0,3,0,0,14.7,0.0,12
2025-03-12,MG Road,Carpentry,2,0,3,0,0,14.7,0.0,3
2025-03-12,MG Road,Pest Control,2,0,3,0,0,14.7,0.0,4
2025-03-12,MG Road,Appliance Repair,2,0,3,0,0,14.7,0.0,8
2025-03-13,Sector 14,Plumbing,3,0,3,0,0,13.4,5.0,5
2025-03-13,Sector 14,Electrical,3,0,3,0,0,13.4,5.0,5
2025-03-13,Sector 14,AC Repair,3,0,3,0,0,13.4,5.0,4
2025-03-13,Sector 14,Cleaning,3,0,3,0,0,13.4,5.0,13
2025-03-13,Sector 14,Carpentry,3,0,3,0,0,13.4,5.0,1
2025-03-13,Sector 14,Pest Control,3,0,3,0,0,13.4,5.0,1
2025-03-13,Sector 14,Appliance Repair,3,0,3,0,0,13.4,5.0,2
2025-03-13,Sector 21,Plumbing,3,0,3,0,0,13.4,5.0,4
2025-03-13,Sector 21,Electrical,3,0,3,0,0,13.4,5.0,10
2025-03-13,Sector 21,AC Repair,3,0,3,0,0,13.4,5.0,4
2025-03-13,Sector 21,Cleaning,3,0,3,0,0,13.4,5.0,9
2025-03-13,Sector 21,Carpentry,3,0,3,0,0,13.4,5.0,3
2025-03-13,Sector 21,Pest Control,3,0,3,0,0,13.4,5.0,1
2025-03-13,Sector 21,Appliance Repair,3,0,3,0,0,13.4,5.0,6
2025-03-13,DLF Phase 2,Plumbing,3,0,3,0,0,13.4,5.0,11
2025-03-13,DLF Phase 2,Electrical,3,0,3,0,0,13.4,5.0,5
2025-03-13,DLF Phase 2,AC Repair,3,0,3,0,0,13.4,5.0,3
2025-03-13,DLF Phase 2,Cleaning,3,0,3,0,0,13.4,5.0,7
2025-03-13,DLF Phase 2,Carpentry,3,0,3,0,0,13.4,5.0,3
2025-03-13,DLF Phase 2,Pest Control,3,0,3,0,0,13.4,5.0,3
2025-03-13,DLF Phase 2,Appliance Repair,3,0,3,0,0,13.4,5.0,5
2025-03-13,Cyber Hub,Plumbing,3,0,3,0,0,13.4,5.0,7
2025-03-13,Cyber Hub,Electrical,3,0,3,0,0,13.4,5.0,4
2025-03-13,Cyber Hub,AC Repair,3,0,3,0,0,13.4,5.0,1
2025-03-13,Cyber Hub,Cleaning,3,0,3,0,0,13.4,5.0,15
2025-03-13,Cyber Hub,Carpentry,3,0,3,0,0,13.4,5.0,1
2025-03-13,Cyber Hub,Pest Control,3,0,3,0,0,13.4,5.0,3
2025-03-13,Cyber Hub,Appliance Repair,3,0,3,0,0,13.4,5.0,5
2025-03-13,Old Gurugram,Plumbing,3,0,3,0,0,13.4,5.0,11
2025-03-13,Old Gurugram,Electrical,3,0,3,0,0,13.4,5.0,5
2025-03-13,Old Gurugram,AC Repair,3,0,3,0,0,13.4,5.0,10
2025-03-13,Old Gurugram,Cleaning,3,0,3,0,0,13.4,5.0,14
2025-03-13,Old Gurugram,Carpentry,3,0,3,0,0,13.4,5.0,1
2025-03-13,Old Gurugram,Pest Control,3,0,3,0,0,13.4,5.0,1
2025-03-13,Old Gurugram,Appliance Repair,3,0,3,0,0,13.4,5.0,3
2025-03-13,Sohna Road,Plumbing,3,0,3,0,0,13.4,5.0,7
2025-03-13,Sohna Road,Electrical,3,0,3,0,0,13.4,5.0,12
2025-03-13,Sohna Road,AC Repair,3,0,3,0,0,13.4,5.0,12
2025-03-13,Sohna Road,Cleaning,3,0,3,0,0,13.4,5.0,9
2025-03-13,Sohna Road,Carpentry,3,0,3,0,0,13.4,5.0,2
2025-03-13,Sohna Road,Pest Control,3,0,3,0,0,13.4,5.0,3
2025-03-13,Sohna Road,Appliance Repair,3,0,3,0,0,13.4,5.0,8
2025-03-13,Sector 45,Plumbing,3,0,3,0,0,13.4,5.0,10
2025-03-13,Sector 45,Electrical,3,0,3,0,0,13.4,5.0,8
2025-03-13,Sector 45,AC Repair,3,0,3,0,0,13.4,5.0,7
2025-03-13,Sector 45,Cleaning,3,0,3,0,0,13.4,5.0,11
2025-03-13,Sector 45,Carpentry,3,0,3,0,0,13.4,5.0,8
2025-03-13,Sector 45,Pest Control,3,0,3,0,0,13.4,5.0,3
2025-03-13,Sector 45,Appliance Repair,3,0,3,0,0,13.4,5.0,4
2025-03-13,MG Road,Plumbing,3,0,3,0,0,13.4,5.0,6
2025-03-13,MG Road,Electrical,3,0,3,0,0,13.4,5.0,10
2025-03-13,MG Road,AC Repair,3,0,3,0,0,13.4,5.0,8
2025-03-13,MG Road,Cleaning,3,0,3,0,0,13.4,5.0,23
2025-03-13,MG Road,Carpentry,3,0,3,0,0,13.4,5.0,3
2025-03-13,MG Road,Pest Control,3,0,3,0,0,13.4,5.0,4
2025-03-13,MG Road,Appliance Repair,3,0,3,0,0,13.4,5.0,2
2025-03-14,Sector 14,Plumbing,4,0,3,0,0,12.5,0.0,2
2025-03-14,Sector 14,Electrical,4,0,3,0,0,12.5,0.0,3
2025-03-14,Sector 14,AC Repair,4,0,3,0,0,12.5,0.0,2
2025-03-14,Sector 14,Cleaning,4,0,3,0,0,12.5,0.0,6
2025-03-14,Sector 14,Carpentry,4,0,3,0,0,12.5,0.0,3
2025-03-14,Sector 14,Pest Control,4,0,3,0,0,12.5,0.0,4
2025-03-14,Sector 14,Appliance Repair,4,0,3,0,0,12.5,0.0,3
2025-03-14,Sector 21,Plumbing,4,0,3,0,0,12.5,0.0,4
2025-03-14,Sector 21,Electrical,4,0,3,0,0,12.5,0.0,2
2025-03-14,Sector 21,AC Repair,4,0,3,0,0,12.5,0.0,1
2025-03-14,Sector 21,Cleaning,4,0,3,0,0,12.5,0.0,15
2025-03-14,Sector 21,Carpentry,4,0,3,0,0,12.5,0.0,4
2025-03-14,Sector 21,Pest Control,4,0,3,0,0,12.5,0.0,4
2025-03-14,Sector 21,Appliance Repair,4,0,3,0,0,12.5,0.0,4
2025-03-14,DLF Phase 2,Plumbing,4,0,3,0,0,12.5,0.0,11
2025-03-14,DLF Phase 2,Electrical,4,0,3,0,0,12.5,0.0,5
2025-03-14,DLF Phase 2,AC Repair,4,0,3,0,0,12.5,0.0,10
2025-03-14,DLF Phase 2,Cleaning,4,0,3,0,0,12.5,0.0,9
2025-03-14,DLF Phase 2,Carpentry,4,0,3,0,0,12.5,0.0,1
2025-03-14,DLF Phase 2,Pest Control,4,0,3,0,0,12.5,0.0,5
2025-03-14,DLF Phase 2,Appliance Repair,4,0,3,0,0,12.5,0.0,5
2025-03-14,Cyber Hub,Plumbing,4,0,3,0,0,12.5,0.0,7
2025-03-14,Cyber Hub,Electrical,4,0,3,0,0,12.5,0.0,7
2025-03-14,Cyber Hub,AC Repair,4,0,3,0,0,12.5,0.0,8
2025-03-14,Cyber Hub,Cleaning,4,0,3,0,0,12.5,0.0,16
2025-03-14,Cyber Hub,Carpentry,4,0,3,0,0,12.5,0.0,7
2025-03-14,Cyber Hub,Pest Control,4,0,3,0,0,12.5,0.0,4
2025-03-14,Cyber Hub,Appliance Repair,4,0,3,0,0,12.5,0.0,2
2025-03-14,Old Gurugram,Plumbing,4,0,3,0,0,12.5,0.0,9
2025-03-14,Old Gurugram,Electrical,4,0,3,0,0,12.5,0.0,6
2025-03-14,Old Gurugram,AC Repair,4,0,3,0,0,12.5,0.0,7
2025-03-14,Old Gurugram,Cleaning,4,0,3,0,0,12.5,0.0,16
2025-03-14,Old Gurugram,Carpentry,4,0,3,0,0,12.5,0.0,3
2025-03-14,Old Gurugram,Pest Control,4,0,3,0,0,12.5,0.0,5
2025-03-14,Old Gurugram,Appliance Repair,4,0,3,0,0,12.5,0.0,5
2025-03-14,Sohna Road,Plumbing,4,0,3,0,0,12.5,0.0,12
2025-03-14,Sohna Road,Electrical,4,0,3,0,0,12.5,0.0,8
2025-03-14,Sohna Road,AC Repair,4,0,3,0,0,12.5,0.0,2
2025-03-14,Sohna Road,Cleaning,4,0,3,0,0,12.5,0.0,16
2025-03-14,Sohna Road,Carpentry,4,0,3,0,0,12.5,0.0,3
2025-03-14,Sohna Road,Pest Control,4,0,3,0,0,12.5,0.0,5
2025-03-14,Sohna Road,Appliance Repair,4,0,3,0,0,12.5,0.0,4
2025-03-14,Sector 45,Plumbing,4,0,3,0,0,12.5,0.0,5
2025-03-14,Sector 45,Electrical,4,0,3,0,0,12.5,0.0,6
2025-03-14,Sector 45,AC Repair,4,0,3,0,0,12.5,0.0,5
2025-03-14,Sector 45,Cleaning,4,0,3,0,0,12.5,0.0,18
2025-03-14,Sector 45,Carpentry,4,0,3,0,0,12.5,0.0,4
2025-03-14,Sector 45,Pest Control,4,0,3,0,0,12.5,0.0,5
2025-03-14,Sector 45,Appliance Repair,4,0,3,0,0,12.5,0.0,7
2025-03-14,MG Road,Plumbing,4,0,3,0,0,12.5,0.0,8
2025-03-14,MG Road,Electrical,4,0,3,0,0,12.5,0.0,11
2025-03-14,MG Road,AC Repair,4,0,3,0,0,12.5,0.0,10
2025-03-14,MG Road,Cleaning,4,0,3,0,0,12.5,0.0,12
2025-03-14,MG Road,Carpentry,4,0,3,0,0,12.5,0.0,4
2025-03-14,MG Road,Pest Control,4,0,3,0,0,12.5,0.0,2
2025-03-14,MG Road,Appliance Repair,4,0,3,0,0,12.5,0.0,6
2025-03-15,Sector 14,Plumbing,5,1,3,0,0,11.5,10.3,5
2025-03-15,Sector 14,Electrical,5,1,3,0,0,11.5,10.3,3
2025-03-15,Sector 14,AC Repair,5,1,3,0,0,11.5,10.3,1
2025-03-15,Sector 14,Cleaning,5,1,3,0,0,11.5,10.3,6
2025-03-15,Sector 14,Carpentry,5,1,3,0,0,11.5,10.3,4
2025-03-15,Sector 14,Pest Control,5,1,3,0,0,11.5,10.3,7
2025-03-15,Sector 14,Appliance Repair,5,1,3,0,0,11.5,10.3,2
2025-03-15,Sector 21,Plumbing,5,1,3,0,0,11.5,10.3,8
2025-03-15,Sector 21,Electrical,5,1,3,0,0,11.5,10.3,11
2025-03-15,Sector 21,AC Repair,5,1,3,0,0,11.5,10.3,3
2025-03-15,Sector 21,Cleaning,5,1,3,0,0,11.5,10.3,10
2025-03-15,Sector 21,Carpentry,5,1,3,0,0,11.5,10.3,7
2025-03-15,Sector 21,Pest Control,5,1,3,0,0,11.5,10.3,3
2025-03-15,Sector 21,Appliance Repair,5,1,3,0,0,11.5,10.3,2
2025-03-15,DLF Phase 2,Plumbing,5,1,3,0,0,11.5,10.3,14
2025-03-15,DLF Phase 2,Electrical,5,1,3,0,0,11.5,10.3,9
2025-03-15,DLF Phase 2,AC Repair,5,1,3,0,0,11.5,10.3,7
2025-03-15,DLF Phase 2,Cleaning,5,1,3,0,0,11.5,10.3,17
2025-03-15,DLF Phase 2,Carpentry,5,1,3,0,0,11.5,10.3,5
2025-03-15,DLF Phase 2,Pest Control,5,1,3,0,0,11.5,10.3,5
2025-03-15,DLF Phase 2,Appliance Repair,5,1,3,0,0,11.5,10.3,3
2025-03-15,Cyber Hub,Plumbing,5,1,3,0,0,11.5,10.3,17
2025-03-15,Cyber Hub,Electrical,5,1,3,0,0,11.5,10.3,8
2025-03-15,Cyber Hub,AC Repair,5,1,3,0,0,11.5,10.3,6
2025-03-15,Cyber Hub,Cleaning,5,1,3,0,0,11.5,10.3,18
2025-03-15,Cyber Hub,Carpentry,5,1,3,0,0,11.5,10.3,2
2025-03-15,Cyber Hub,Pest Control,5,1,3,0,0,11.5,10.3,5
2025-03-15,Cyber Hub,Appliance Repair,5,1,3,0,0,11.5,10.3,10
2025-03-15,Old Gurugram,Plumbing,5,1,3,0,0,11.5,10.3,16
2025-03-15,Old Gurugram,Electrical,5,1,3,0,0,11.5,10.3,12
2025-03-15,Old Gurugram,AC Repair,5,1,3,0,0,11.5,10.3,3
2025-03-15,Old Gurugram,Cleaning,5,1,3,0,0,11.5,10.3,12
2025-03-15,Old Gurugram,Carpentry,5,1,3,0,0,11.5,10.3,7
2025-03-15,Old Gurugram,Pest Control,5,1,3,0,0,11.5,10.3,8
2025-03-15,Old Gurugram,Appliance Repair,5,1,3,0,0,11.5,10.3,7
2025-03-15,Sohna Road,Plumbing,5,1,3,0,0,11.5,10.3,15
2025-03-15,Sohna Road,Electrical,5,1,3,0,0,11.5,10.3,10
2025-03-15,Sohna Road,AC Repair,5,1,3,0,0,11.5,10.3,8
2025-03-15,Sohna Road,Cleaning,5,1,3,0,0,11.5,10.3,25
2025-03-15,Sohna Road,Carpentry,5,1,3,0,0,11.5,10.3,5
2025-03-15,Sohna Road,Pest Control,5,1,3,0,0,11.5,10.3,2
2025-03-15,Sohna Road,Appliance Repair,5,1,3,0,0,11.5,10.3,6
2025-03-15,Sector 45,Plumbing,5,1,3,0,0,11.5,10.3,17
2025-03-15,Sector 45,Electrical,5,1,3,0,0,11.5,10.3,10
2025-03-15,Sector 45,AC Repair,5,1,3,0,0,11.5,10.3,12
2025-03-15,Sector 45,Cleaning,5,1,3,0,0,11.5,10.3,18
2025-03-15,Sector 45,Carpentry,5,1,3,0,0,11.5,10.3,4
2025-03-15,Sector 45,Pest Control,5,1,3,0,0,11.5,10.3,2
2025-03-15,Sector 45,Appliance Repair,5,1,3,0,0,11.5,10.3,9
2025-03-15,MG Road,Plumbing,5,1,3,0,0,11.5,10.3,15
2025-03-15,MG Road,Electrical,5,1,3,0,0,11.5,10.3,11
2025-03-15,MG Road,AC Repair,5,1,3,0,0,11.5,10.3,10
2025-03-15,MG Road,Cleaning,5,1,3,0,0,11.5,10.3,16
2025-03-15,MG Road,Carpentry,5,1,3,0,0,11.5,10.3,5
2025-03-15,MG Road,Pest Control,5,1,3,0,0,11.5,10.3,3
2025-03-15,MG Road,Appliance Repair,5,1,3,0,0,11.5,10.3,8
2025-03-16,Sector 14,Plumbing,6,1,3,0,0,14.1,5.9,10
2025-03-16,Sector 14,Electrical,6,1,3,0,0,14.1,5.9,5
2025-03-16,Sector 14,AC Repair,6,1,3,0,0,14.1,5.9,3
2025-03-16,Sector 14,Cleaning,6,1,3,0,0,14.1,5.9,7
2025-03-16,Sector 14,Carpentry,6,1,3,0,0,14.1,5.9,1
2025-03-16,Sector 14,Pest Control,6,1,3,0,0,14.1,5.9,2
2025-03-16,Sector 14,Appliance Repair,6,1,3,0,0,14.1,5.9,8
2025-03-16,Sector 21,Plumbing,6,1,3,0,0,14.1,5.9,10
2025-03-16,Sector 21,Electrical,6,1,3,0,0,14.1,5.9,4
2025-03-16,Sector 21,AC Repair,6,1,3,0,0,14.1,5.9,6
2025-03-16,Sector 21,Cleaning,6,1,3,0,0,14.1,5.9,12
2025-03-16,Sector 21,Carpentry,6,1,3,0,0,14.1,5.9,4
2025-03-16,Sector 21,Pest Control,6,1,3,0,0,14.1,5.9,4
2025-03-16,Sector 21,Appliance Repair,6,1,3,0,0,14.1,5.9,6
2025-03-16,DLF Phase 2,Plumbing,6,1,3,0,0,14.1,5.9,7
2025-03-16,DLF Phase 2,Electrical,6,1,3,0,0,14.1,5.9,7
2025-03-16,DLF Phase 2,AC Repair,6,1,3,0,0,14.1,5.9,7
2025-03-16,DLF Phase 2,Cleaning,6,1,3,0,0,14.1,5.9,13
2025-03-16,DLF Phase 2,Carpentry,6,1,3,0,0,14.1,5.9,6
2025-03-16,DLF Phase 2,Pest Control,6,1,3,0,0,14.1,5.9,6
2025-03-16,DLF Phase 2,Appliance Repair,6,1,3,0,0,14.1,5.9,7
2025-03-16,Cyber Hub,Plumbing,6,1,3,0,0,14.1,5.9,18
2025-03-16,Cyber Hub,Electrical,6,1,3,0,0,14.1,5.9,12
2025-03-16,Cyber Hub,AC Repair,6,1,3,0,0,14.1,5.9,4
2025-03-16,Cyber Hub,Cleaning,6,1,3,0,0,14.1,5.9,16
2025-03-16,Cyber Hub,Carpentry,6,1,3,0,0,14.1,5.9,2
2025-03-16,Cyber Hub,Pest Control,6,1,3,0,0,14.1,5.9,4
2025-03-16,Cyber Hub,Appliance Repair,6,1,3,0,0,14.1,5.9,7
2025-03-16,Old Gurugram,Plumbing,6,1,3,0,0,14.1,5.9,18
2025-03-16,Old Gurugram,Electrical,6,1,3,0,0,14.1,5.9,9
2025-03-16,Old Gurugram,AC Repair,6,1,3,0,0,14.1,5.9,5
2025-03-16,Old Gurugram,Cleaning,6,1,3,0,0,14.1,5.9,26
2025-03-16,Old Gurugram,Carpentry,6,1,3,0,0,14.1,5.9,1
2025-03-16,Old Gurugram,Pest Control,6,1,3,0,0,14.1,5.9,2
2025-03-16,Old Gurugram,Appliance Repair,6,1,3,0,0,14.1,5.9,10
2025-03-16,Sohna Road,Plumbing,6,1,3,0,0,14.1,5.9,19
2025-03-16,Sohna Road,Electrical,6,1,3,0,0,14.1,5.9,10
2025-03-16,Sohna Road,AC Repair,6,1,3,0,0,14.1,5.9,6
2025-03-16,Sohna Road,Cleaning,6,1,3,0,0,14.1,5.9,13
2025-03-16,Sohna Road,Carpentry,6,1,3,0,0,14.1,5.9,4
2025-03-16,Sohna Road,Pest Control,6,1,3,0,0,14.1,5.9,3
2025-03-16,Sohna Road,Appliance Repair,6,1,3,0,0,14.1,5.9,9
2025-03-16,Sector 45,Plumbing,6,1,3,0,0,14.1,5.9,10
2025-03-16,Sector 45,Electrical,6,1,3,0,0,14.1,5.9,18
2025-03-16,Sector 45,AC Repair,6,1,3,0,0,14.1,5.9,7
2025-03-16,Sector 45,Cleaning,6,1,3,0,0,14.1,5.9,18
2025-03-16,Sector 45,Carpentry,6,1,3,0,0,14.1,5.9,5
2025-03-16,Sector 45,Pest Control,6,1,3,0,0,14.1,5.9,4
2025-03-16,Sector 45,Appliance Repair,6,1,3,0,0,14.1,5.9,8
2025-03-16,MG Road,Plumbing,6,1,3,0,0,14.1,5.9,17
2025-03-16,MG Road,Electrical,6,1,3,0,0,14.1,5.9,7
2025-03-16,MG Road,AC Repair,6,1,3,0,0,14.1,5.9,12
2025-03-16,MG Road,Cleaning,6,1,3,0,0,14.1,5.9,28
2025-03-16,MG Road,Carpentry,6,1,3,0,0,14.1,5.9,6
2025-03-16,MG Road,Pest Control,6,1,3,0,0,14.1,5.9,5
2025-03-16,MG Road,Appliance Repair,6,1,3,0,0,14.1,5.9,4
2025-03-17,Sector 14,Plumbing,0,0,3,0,0,9.5,5.1,1
2025-03-17,Sector 14,Electrical,0,0,3,0,0,9.5,5.1,1
2025-03-17,Sector 14,AC Repair,0,0,3,0,0,9.5,5.1,3
2025-03-17,Sector 14,Cleaning,0,0,3,0,0,9.5,5.1,10
2025-03-17,Sector 14,Carpentry,0,0,3,0,0,9.5,5.1,0
2025-03-17,Sector 14,Pest Control,0,0,3,0,0,9.5,5.1,2
2025-03-17,Sector 14,Appliance Repair,0,0,3,0,0,9.5,5.1,5
2025-03-17,Sector 21,Plumbing,0,0,3,0,0,9.5,5.1,6
2025-03-17,Sector 21,Electrical,0,0,3,0,0,9.5,5.1,7
2025-03-17,Sector 21,AC Repair,0,0,3,0,0,9.5,5.1,8
2025-03-17,Sector 21,Cleaning,0,0,3,0,0,9.5,5.1,8
2025-03-17,Sector 21,Carpentry,0,0,3,0,0,9.5,5.1,2
2025-03-17,Sector 21,Pest Control,0,0,3,0,0,9.5,5.1,1
2025-03-17,Sector 21,Appliance Repair,0,0,3,0,0,9.5,5.1,3
2025-03-17,DLF Phase 2,Plumbing,0,0,3,0,0,9.5,5.1,11
2025-03-17,DLF Phase 2,Electrical,0,0,3,0,0,9.5,5.1,2
2025-03-17,DLF Phase 2,AC Repair,0,0,3,0,0,9.5,5.1,8
2025-03-17,DLF Phase 2,Cleaning,0,0,3,0,0,9.5,5.1,3
